model,country,category,sub_category,variant,T2I prompt,I2I prompt,base,edit_1,edit_2,edit_3,edit_4,edit_5
hidream,nigeria,fashion,accessories,modern,"Modern accessories in Nigeria, photorealistic.",Change the image to represent modern accessories in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_fashion_accessories_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_fashion_accessories_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_fashion_accessories_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_fashion_accessories_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_fashion_accessories_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_fashion_accessories_modern_5.png
hidream,nigeria,fashion,accessories,traditional,"Traditional accessories in Nigeria, photorealistic.",Change the image to represent traditional accessories in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_fashion_accessories_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_fashion_accessories_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_fashion_accessories_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_fashion_accessories_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_fashion_accessories_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_fashion_accessories_traditional_5.png
hidream,nigeria,fashion,clothing,general,"Clothing in Nigeria, photorealistic.",Change the image to represent clothing in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_fashion_clothing_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_fashion_clothing_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_fashion_clothing_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_fashion_clothing_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_fashion_clothing_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_fashion_clothing_general_5.png
hidream,nigeria,fashion,clothing,modern,"Modern clothing in Nigeria, photorealistic.",Change the image to represent modern clothing in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_fashion_clothing_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_fashion_clothing_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_fashion_clothing_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_fashion_clothing_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_fashion_clothing_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_fashion_clothing_modern_5.png
hidream,nigeria,fashion,clothing,traditional,"Traditional clothing in Nigeria, photorealistic.",Change the image to represent traditional clothing in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_fashion_clothing_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_fashion_clothing_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_fashion_clothing_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_fashion_clothing_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_fashion_clothing_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_fashion_clothing_traditional_5.png
hidream,nigeria,fashion,makeup,general,"Makeup in Nigeria, photorealistic.",Change the image to represent makeup in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_fashion_makeup_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_fashion_makeup_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_fashion_makeup_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_fashion_makeup_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_fashion_makeup_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_fashion_makeup_general_5.png
hidream,nigeria,fashion,makeup,modern,"Modern makeup in Nigeria, photorealistic.",Change the image to represent modern makeup in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_fashion_makeup_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_fashion_makeup_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_fashion_makeup_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_fashion_makeup_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_fashion_makeup_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_fashion_makeup_modern_5.png
hidream,nigeria,fashion,makeup,traditional,"Traditional makeup in Nigeria, photorealistic.",Change the image to represent traditional makeup in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_fashion_makeup_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_fashion_makeup_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_fashion_makeup_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_fashion_makeup_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_fashion_makeup_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_fashion_makeup_traditional_5.png
hidream,nigeria,food,beverage,general,"Beverage in Nigeria, photorealistic.",Change the image to represent beverage in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_beverage_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_beverage_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_beverage_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_beverage_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_beverage_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_beverage_general_5.png
hidream,nigeria,food,beverage,modern,"Modern beverage in Nigeria, photorealistic.",Change the image to represent modern beverage in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_beverage_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_beverage_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_beverage_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_beverage_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_beverage_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_beverage_modern_5.png
hidream,nigeria,food,beverage,traditional,"Traditional beverage in Nigeria, photorealistic.",Change the image to represent traditional beverage in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_beverage_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_beverage_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_beverage_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_beverage_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_beverage_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_beverage_traditional_5.png
hidream,nigeria,food,dessert,general,"Dessert in Nigeria, photorealistic.",Change the image to represent dessert in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_dessert_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_dessert_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_dessert_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_dessert_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_dessert_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_dessert_general_5.png
hidream,nigeria,food,dessert,modern,"Modern dessert in Nigeria, photorealistic.",Change the image to represent modern dessert in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_dessert_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_dessert_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_dessert_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_dessert_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_dessert_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_dessert_modern_5.png
hidream,nigeria,food,dessert,traditional,"Traditional dessert in Nigeria, photorealistic.",Change the image to represent traditional dessert in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_dessert_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_dessert_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_dessert_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_dessert_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_dessert_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_dessert_traditional_5.png
hidream,nigeria,food,main_dish,general,"Main dish in Nigeria, photorealistic.",Change the image to represent main dish in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_main_dish_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_main_dish_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_main_dish_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_main_dish_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_main_dish_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_main_dish_general_5.png
hidream,nigeria,food,main_dish,modern,"Modern main dish in Nigeria, photorealistic.",Change the image to represent modern main dish in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_main_dish_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_main_dish_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_main_dish_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_main_dish_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_main_dish_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_main_dish_modern_5.png
hidream,nigeria,food,main_dish,traditional,"Traditional main dish in Nigeria, photorealistic.",Change the image to represent traditional main dish in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_main_dish_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_main_dish_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_main_dish_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_main_dish_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_main_dish_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_main_dish_traditional_5.png
hidream,nigeria,food,snack,general,"Snack in Nigeria, photorealistic.",Change the image to represent snack in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_snack_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_snack_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_snack_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_snack_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_snack_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_snack_general_5.png
hidream,nigeria,food,snack,modern,"Modern snack in Nigeria, photorealistic.",Change the image to represent modern snack in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_snack_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_snack_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_snack_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_snack_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_snack_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_snack_modern_5.png
hidream,nigeria,food,snack,traditional,"Traditional snack in Nigeria, photorealistic.",Change the image to represent traditional snack in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_snack_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_snack_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_snack_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_snack_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_snack_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_snack_traditional_5.png
hidream,nigeria,food,staple_food,general,"Staple food in Nigeria, photorealistic.",Change the image to represent staple food in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_staple_food_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_staple_food_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_staple_food_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_staple_food_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_staple_food_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_staple_food_general_5.png
hidream,nigeria,food,staple_food,modern,"Modern staple food in Nigeria, photorealistic.",Change the image to represent modern staple food in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_staple_food_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_staple_food_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_staple_food_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_staple_food_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_staple_food_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_staple_food_modern_5.png
hidream,nigeria,food,staple_food,traditional,"Traditional staple food in Nigeria, photorealistic.",Change the image to represent traditional staple food in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_food_staple_food_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_food_staple_food_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_food_staple_food_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_food_staple_food_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_food_staple_food_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_food_staple_food_traditional_5.png
hidream,nigeria,landscape,city,,"City landscape in Nigeria, photorealistic.",Change the image to represent city landscape in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_landscape_city.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_landscape_city_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_landscape_city_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_landscape_city_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_landscape_city_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_landscape_city_5.png
hidream,nigeria,landscape,countryside,,"Countryside landscape in Nigeria, photorealistic.",Change the image to represent countryside landscape in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_landscape_countryside.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_landscape_countryside_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_landscape_countryside_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_landscape_countryside_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_landscape_countryside_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_landscape_countryside_5.png
hidream,nigeria,landscape,nature,,"Nature landscape in Nigeria, photorealistic.",Change the image to represent nature landscape in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_landscape_nature.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_landscape_nature_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_landscape_nature_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_landscape_nature_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_landscape_nature_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_landscape_nature_5.png
hidream,nigeria,people,athlete,,"An athlete in Nigeria, photorealistic.",Change the image to represent athlete in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_people_athlete.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_people_athlete_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_people_athlete_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_people_athlete_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_people_athlete_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_people_athlete_5.png
hidream,nigeria,people,bride_and_groom,,"A bride and groom in Nigeria, photorealistic.",Change the image to represent bride and groom in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_people_bride_and_groom.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_people_bride_and_groom_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_people_bride_and_groom_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_people_bride_and_groom_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_people_bride_and_groom_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_people_bride_and_groom_5.png
hidream,nigeria,people,celebrity,,"A celebrity in Nigeria, photorealistic.",Change the image to represent celebrity in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_people_celebrity.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_people_celebrity_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_people_celebrity_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_people_celebrity_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_people_celebrity_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_people_celebrity_5.png
hidream,nigeria,people,chef,,"A chef in Nigeria, photorealistic.",Change the image to represent chef in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_people_chef.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_people_chef_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_people_chef_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_people_chef_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_people_chef_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_people_chef_5.png
hidream,nigeria,people,daily_life,,"Daily Life in Nigeria, photorealistic.",Change the image to represent daily life in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_people_daily_life.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_people_daily_life_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_people_daily_life_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_people_daily_life_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_people_daily_life_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_people_daily_life_5.png
hidream,nigeria,people,doctor,,"A doctor in Nigeria, photorealistic.",Change the image to represent doctor in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_people_doctor.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_people_doctor_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_people_doctor_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_people_doctor_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_people_doctor_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_people_doctor_5.png
hidream,nigeria,people,farmer,,"A farmer in Nigeria, photorealistic.",Change the image to represent farmer in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_people_farmer.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_people_farmer_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_people_farmer_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_people_farmer_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_people_farmer_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_people_farmer_5.png
hidream,nigeria,people,model,,"A model in Nigeria, photorealistic.",Change the image to represent model in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_people_model.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_people_model_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_people_model_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_people_model_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_people_model_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_people_model_5.png
hidream,nigeria,people,president,,"A president in Nigeria, photorealistic.",Change the image to represent president in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_people_president.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_people_president_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_people_president_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_people_president_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_people_president_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_people_president_5.png
hidream,nigeria,people,soldier,,"A soldier in Nigeria, photorealistic.",Change the image to represent soldier in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_people_soldier.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_people_soldier_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_people_soldier_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_people_soldier_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_people_soldier_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_people_soldier_5.png
hidream,nigeria,people,student,,"A student in Nigeria, photorealistic.",Change the image to represent student in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_people_student.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_people_student_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_people_student_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_people_student_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_people_student_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_people_student_5.png
hidream,nigeria,people,teacher,,"A teacher in Nigeria, photorealistic.",Change the image to represent teacher in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_people_teacher.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_people_teacher_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_people_teacher_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_people_teacher_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_people_teacher_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_people_teacher_5.png
hidream,nigeria,wildlife,animal,common,"Common animal in Nigeria, photorealistic.",Change the image to represent common animal in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_wildlife_animal_common.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_wildlife_animal_common_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_wildlife_animal_common_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_wildlife_animal_common_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_wildlife_animal_common_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_wildlife_animal_common_5.png
